lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,9,dep_to_head,0.16641044718357786,0.2691776450696759,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,10,head_to_dep,0.004584728249004087,0.010576475330586635,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,10,dep_to_head,0.004126187978604749,0.00947331265156628,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,11,head_to_dep,0.2562528882706938,0.4196495126700841,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,11,dep_to_head,0.023467065025283347,0.1484262137526815,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,12,head_to_dep,0.02103247823076993,0.029196831798335047,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,12,dep_to_head,0.017986548238320615,0.019940517450053038,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,1,head_to_dep,0.00883454465889013,0.027328237340865254,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,1,dep_to_head,0.04202697443730611,0.09225624103655714,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,2,head_to_dep,0.0005958467966862339,0.003093896493143987,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,2,dep_to_head,0.002130795657936818,0.006145822806819533,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,3,head_to_dep,0.003289499461461694,0.009191956639146128,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,3,dep_to_head,0.0017237086391506257,0.004141009636046457,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,4,head_to_dep,0.04577853920842252,0.08031072521234717,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,4,dep_to_head,0.08740360222858595,0.1446617451140565,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,5,head_to_dep,0.1034116979089102,0.08794039046992641,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,5,dep_to_head,0.027103957011429133,0.0443831953213877,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,6,head_to_dep,0.007126666861754305,0.030453019066024125,446
